"Land_system_names","Land_use","lon","lat","Landform_sha","F.eve","BIO1_Annual_Mean_Temperature","BIO10_Mean_Temperature_Warmest_Quarter","BIO11_Mean_Temperature_Coldest_Quarter","BIO12_Annual_Precipitation","BIO13_Precipitation_Wettest_Month","BIO14_Precipitation_Driest_Month","BIO15_Precipitation_Seasonality","BIO16_Precipitation_Wettest_Quarter","BIO17_Precipitation_Driest_Quarter","BIO18_Precipitation_Warmest_Quarter","BIO19_Precipitation_Coldest_Quarter","BIO2_Mean_Diurnal_Range","BIO3_Isothermality","BIO4_Temperature_Seasonality","BIO5_Max_Temperature_Warmest_Month","BIO6_Min_Temperature_Coldest_Month","BIO7_Temperature_Annual_Range","BIO8_Mean_Temperature_Wettest_Quarter","BIO9_Mean_Temperature_Driest_Quarter","Top_Rao","Cec_Rao","Clay_Rao","N_Rao","pH_Rao","Sand_Rao","Silt_Rao","Soc_Rao","Hyd_feat_Sha","TWI_Rao","C.hull","F.eDep","F.eRDC","F.rich","F.disp","F.div","F.dist","F.nMST","F.rao","Sp.rich","intensity_bi","intensity_ord","intensity_bi_N","intensity_ord_N"
"medium-intensity forest",42,4350284,2262465,0.493229829061282,0.567926337015232,1.41884948684426,1.34089747233393,1.41341766424672,-0.599712036379478,-0.259411760067688,-1.06647023017347,1.17717611966519,-0.224787246387194,-0.88683145066917,-1.22936863433539,-0.5450652211152,-1.96566429657264,-1.7579215005776,-0.707516670864333,0.903719985073023,1.5186818776007,-1.27283066952652,1.07365191235066,1.58248923928323,-0.186510861276762,0.0879618390985592,0.839371596555606,-1.60738393909457,-0.598580429547913,-0.221105420850799,-0.914011235204679,-0.604483591779494,-0.345934621695277,-0.839561440708527,-0.990313251492269,0.092305581168097,0.0860790923968481,-1.52368837520868,0.670651514464246,0.857983489129929,-1.09592195140274,0.985834206921881,0.860885055987805,-0.431158454931776,"low","medium","1","3"
"medium-intensity forest",42,5430284,2262465,0.157152878366396,1.09867445557135,0.00596664267502089,0.228055596854864,-0.261761534509092,-0.511315257767392,-0.50915623912152,-0.194675578318251,-0.217811525449741,-0.522037800103698,-0.306555291992856,-0.0309001976284369,-0.718582437649211,1.18349730387035,0.546224709054383,0.820619254984665,0.260488447222573,-0.441359649152162,0.956092905045485,0.929857306571305,-0.212961155309504,-0.0592138830848212,-1.08624418910233,0.570664640493263,0.443286729843435,-0.949728368839519,0.497765028335988,-0.0193872115524529,0.481021204881794,-1.27896042341632,-0.185821435548545,0.676153899298889,-1.25599642926056,-1.08049726148676,0.793314844750455,-1.07151143526945,-0.695699616305658,-0.00102618237081442,-0.662727207173922,-1.01086108017662,-0.00239227053649443,"low","medium","1","3"
"medium-intensity forest",42,4353284,2261465,0.884130129863086,0.426249013327391,1.40251306402536,1.35133051887755,1.3749540665936,-0.455842310213198,-0.114707736179318,-0.997533909125715,1.12009434856464,-0.0912318563933341,-0.795828732057571,-1.13034375754729,-0.415418675384945,-1.70619799402076,-1.51024681197408,-0.627426126456163,0.964270414372384,1.44732293558837,-1.09759221530023,1.04716506777327,1.5868923843105,0.0791644474636179,0.363593880104739,0.119475804353842,-1.01956873717701,0.423328405511443,-1.13507616534558,-0.0215724736910884,-0.0762646046899963,0.586845755699174,0.345992119081752,-0.797562041455036,0.276041027986242,0.256370119122806,-1.0044434228756,0.0888312128946669,1.23978832593159,-0.782888963877146,0.625798654519389,-0.312963852708015,-1.24778533852399,"low","medium","1","3"
"forest/shrubs and cropland mosaics",71,5426284,2261465,0.195555691295527,-0.185080989873966,0.169584807915246,0.425103653626408,-0.144049691398764,-0.614947845874209,-0.632869486030372,-0.248405466724958,-0.276558189293845,-0.640212753115777,-0.368867559483331,-0.118764334752055,-0.797884665947051,1.2063540508006,0.522049512397093,0.875699374424462,0.452292240096131,-0.344657125432236,1.02548731112993,1.12260922226732,-0.228386047558255,-0.320839359246646,-0.240317117667921,-0.0129751917895903,1.08341179219139,-0.648818193447142,0.599628983552142,0.361410796051397,0.0326032999575716,0.146705794709324,-0.231214765724008,-1.62097322524395,-1.23551349650862,-0.137475812944105,-1.14510473682914,-1.49788608742817,1.73364047334946,-1.48634852799653,0.615958789601893,-1.5122900659504,-1.20588009951122,"low","low","0","2"
"medium-intensity forest",42,5430284,2261465,0.322908688200511,1.59141119712464,0.0236997192755118,0.246272047907458,-0.248347908807972,-0.531843668756828,-0.536332826336314,-0.211158793422023,-0.236728412974567,-0.547466964270469,-0.321608447544012,-0.0503067882200642,-0.727952278520155,1.1533503336578,0.542149090263082,0.819242667886011,0.276355863322535,-0.424193608138974,0.948033183580787,0.947922655507978,-0.204831975793901,-0.182723316480667,-0.797946808758705,0.249874926841905,0.696332828716706,-1.32914412143367,-1.04431003912286,-0.912041709520914,-0.125968872839839,-1.25027516328283,-0.555475654699603,-0.26915118494703,-1.77679793372697,-2.64967818378477,0.0555158860794507,-0.445277369232339,0.00843487577296708,-0.577744335082122,0.827152920295937,-0.20307732412961,2.4007801849867,"low","medium","1","3"
"medium-intensity forest",42,5430284,2260465,1.08314122849574,1.07491547142258,0.0299172942003226,0.25047059176113,-0.24878809206721,-0.565786028176925,-0.578782064020599,-0.23781675178919,-0.25760091841311,-0.587184851311461,-0.346172594586858,-0.0802369931621307,-0.748674302003195,1.14664191244597,0.545308700578889,0.813494065115276,0.280291523744577,-0.414780549266601,0.938280262394133,0.952086471994787,-0.199140157107829,-0.477028490519229,0.88903992024672,0.0535940197073781,-0.0107273037634346,-1.18482741615256,-0.764731233440783,-1.36270114473141,0.0834971331070355,-1.43535615442717,0.412055039093874,-0.699625363496849,-1.29902140016939,-0.812132737184529,-0.100412700882602,-1.01330694113823,0.62087942732998,-0.655712985300459,0.540822686379201,-0.915493917860885,0.773168783010558,"low","medium","1","3"
"medium-intensity forest",42,3302284,2259465,0.287884638931628,-0.058086628461024,0.576738894752215,0.288418686326518,0.794659105181489,-0.55195717131345,-0.661147766812641,-0.909932621809614,0.425041603593648,-0.590412385228744,-0.81621607590782,-1.15199749126303,0.047993857597022,0.795470717667026,1.60316542097593,-1.08734761910251,0.549721205185619,0.689815188328142,-0.422126728472328,-1.39672176532819,1.13830290180844,-0.176668264570821,-0.027516271021602,0.135141336478085,-0.408729136912395,0.169574080741646,0.260493799057091,-0.130146518427115,0.404852094107003,-0.223192071695341,-0.560931110243339,0.282228922169671,0.241841092710557,0.376435781266017,0.746912314668776,-0.385512833705462,-0.063344628983078,0.574892394298133,-0.290327426602888,-0.364027838751849,0.0160540370931279,"low","medium","1","3"
"forest/shrubs and cropland mosaics",71,4580284,2256465,0.690413598996065,1.12294803376423,0.675324324776882,0.847362207748386,0.555261177320514,-0.299883726207985,-0.475129934001342,0.0237896775498765,-0.804148214387483,-0.580831679529135,-0.111858913901821,-0.286734808586358,-0.339217099630064,0.822647289666157,0.541871347828359,0.131889023949661,1.02091597174089,0.405657589906938,0.533492951492741,0.13719608366914,-0.174948736438927,0.607268222503442,0.688823429840102,0.690738034653236,-0.180789789148337,2.17150214147127,-0.313321459707142,-0.804753396954944,-0.297820418235855,0.352457055639116,-1.25471900634882,0.899637867982315,-0.176026014346027,-0.522318848555466,0.161288569184561,-0.08656138334664,0.578110023568232,-0.229976965390654,-0.697297870138349,0.0632828950427042,1.33403843151515,"low","low","0","2"
"forest/shrubs and cropland mosaics",71,4568284,2255465,0.858909155744471,-0.336830367861733,0.494664032450857,0.623960779319346,0.413492035529075,0.14201573249186,-0.0501936647746796,0.385592043852392,-0.815729017081987,-0.14614372007099,0.279493753852086,-0.0177216793174602,0.0634716268683267,0.854379283390093,0.580749873097805,0.0843328263674217,0.829895259834453,0.285128923110776,0.500829630851121,-0.062040285093019,-0.253593008640508,0.511453150804648,-1.29709425256497,-0.941734325423988,0.493033443842852,0.69684105562318,-0.33845822087909,-0.829711577573734,-0.645323445750617,-0.0670779345787045,0.199549183791712,1.55825061336095,0.152981875713465,0.446193783306212,1.73333596869339,0.992599389681469,0.0746418449073914,1.61652923647305,-1.07061091756276,0.920272924738449,0.199592729042153,"low","low","0","2"
"medium-intensity forest",42,3281284,2254465,0.787375418040321,1.21123066158476,0.254303877125879,-0.0709982761106481,0.570061822337024,-0.370951283900284,-0.54201905918741,-0.782134980951276,0.209418131173229,-0.498432892267157,-0.662276642585219,-0.959984014957845,0.13328712998371,0.888993741364324,1.73574759027822,-1.15998104355727,0.241841559567707,0.455004961904373,-0.41374879440573,-1.67599395168038,0.982277336475799,0.177930478890694,-0.0975233256004017,-0.377986025160113,-1.2140933731608,-1.01199138384486,-0.172624509567203,-0.124767160192312,-0.746367543615082,-1.01644075940868,-0.533743120579063,-1.62238990559757,-0.721998282105644,0.053694346028473,-1.3676904016169,-1.42000061266691,1.39674970791843,-1.86480212483512,1.21542715214626,-1.49731125290357,-0.750225118789704,"low","medium","1","3"
"medium-intensity forest",42,3288284,2254465,0.111529475279795,0.948621466599205,0.396535805603244,0.087847137219546,0.670186440186561,-0.256946507080157,-0.41224226917116,-0.767083444295852,0.272270343100254,-0.37595427719898,-0.610635351389939,-0.927853570712855,0.263950859808014,0.914678201209333,1.75829346780598,-1.12541326756352,0.382724428878662,0.557251811234647,-0.409759107446944,-1.55476903136558,1.04696294949607,0.460538121099989,0.337945592700011,1.20205590849682,-0.209351606475826,0.732934223679043,0.607139873907681,-0.110487127941744,-0.235536870136986,1.05480395948578,-0.479432274976223,-0.835503599954364,-0.926424555135779,-0.247073017983478,-0.0892969627991211,-0.804274996871424,1.63654154739798,-0.354583419235258,-0.42248884883321,-0.978448619846597,-0.733684476413109,"low","medium","1","3"
"medium-intensity forest",42,5330284,2253465,0.49981539009679,0.352750631516824,-0.659250778300043,-0.600042460633693,-0.730557395032959,-0.604075950707453,-0.712433426213507,-0.394118001135415,-0.575756088684709,-0.756642147007641,-0.496375548397032,-0.19769566593746,-0.847667889674469,1.03066033334955,0.549289159705923,0.515042912042297,-0.448251277235053,-0.850609511135029,0.777810322847242,0.1086084725956,-0.864303715660173,0.438829689813829,-0.028505885247139,-0.554690466176266,-0.787268779167472,-0.912867515935786,-1.04066794940847,-0.515668917842295,-0.215991070195942,-1.43535615442717,-1.48863821442027,0.249341447970185,-1.36036792152219,-1.73013459659527,-0.202822937437001,-1.46489474862548,-1.56828772004026,-1.34478086935402,-0.948322144188228,-1.43249353925191,0.132302573193741,"low","medium","1","3"
"low-intensity forest",41,4028284,2252465,0.656502096823089,0.299495371105419,1.33383726400419,1.44250007273633,1.24064764107717,-0.368504534727343,0.00438195418347674,-1.2347537300315,1.22278870495368,-0.0201723260304941,-0.907613038570177,-1.25286984848962,0.0922296447753598,0.536119724746039,0.516556556167342,-0.328682812526155,1.56953447611214,1.05238959524668,0.174961768866823,-0.0795407436406296,1.62536942608668,0.467047956526009,-1.47078812007041,-0.586493031585717,-1.46095963011989,-0.133693311460371,0.0870335835650691,0.656435769769193,-0.534392832213356,0.465580959676965,-0.184191766622927,2.87938364252731,0.513706877045409,0.11643446625463,1.94838964100789,1.67587187007879,-0.0537862003233743,2.07383094830692,-2.25979207928974,1.29096964012489,-0.570544309076472,"low","low","0","2"
"medium-intensity forest",42,3990284,2250465,0.908390834277293,1.2303832796301,1.07243896758363,1.05976055573331,1.08294823712321,-0.58810705941683,-0.288631894600465,-1.29392230599911,1.15919087340569,-0.334256460640951,-1.01483728155927,-1.38011100191284,-0.199420655557738,0.26591469433919,0.507158185423845,-0.54590233029914,1.18740473794292,0.98172566991448,-0.146878729060323,-0.30680519054543,1.46383869831841,-0.110072718514579,-0.794971044839561,-0.178705537728539,-0.671842524472112,-0.631850319287024,-0.816516375455305,-0.85095058216888,-0.540969541145351,-0.616672938902663,0.174570420473995,-0.391210879033969,0.0743931383362621,-0.199681304116566,-0.394705313829468,-0.0774853677265053,1.50665852263112,-0.235207611421165,-0.721761713258966,-0.378117328161801,-0.692494877880225,"low","medium","1","3"
"low-intensity forest",41,3376284,2248465,0.68826800805773,0.522935920222857,0.389060970476931,0.216068462437046,0.588114162003047,-0.407147629564343,-0.594834944775342,-0.560439943030814,-0.0135093963740882,-0.526306616186197,-0.544469423044548,-0.884053049377641,0.00402911272167414,0.798511905485978,1.30241136793747,-0.791137059079093,0.504778920481319,0.498163148717539,-0.184069202738702,-1.04467183141128,1.10776833769922,0.15909455114124,-0.128842534549988,-0.213351153584339,-0.832513503475825,-0.232083045960554,-0.422711112257775,-0.847506159931439,-1.19456966736112,0.709837223626403,0.0739282056873536,-1.14364322281615,-0.204638708518862,0.426926125750913,-1.03852288751642,0.423395446803005,1.2795505662619,-1.66015748932755,0.45763812629755,0.208416993864892,-0.31994434061684,"low","low","0","2"
"low-intensity forest",41,3492284,2247465,0.441120555539185,-1.87853800032163,-0.922328980916329,-1.1299715158248,-0.544930240973721,0.78528166053847,0.531858555224518,1.08479759461194,-0.560089743280366,0.599048610330469,0.877166694929286,0.10754490238137,1.06523243818167,0.39276081875354,0.86059587795194,-0.55140503967952,-0.93262230269175,-0.508340133129266,-0.280026871056274,-2.50227894366249,0.539687939321887,1.31783515365159,-1.25837521700324,0.502910448076274,2.08054698213109,-0.590605448151282,-0.547418851764621,-0.609764897086401,-0.291431967578005,1.75201865638324,1.78453269459131,-0.396114898181987,1.81852053957598,1.23002417820502,-0.213769194986573,0.551482333378686,-0.521218305758537,1.49875258074359,0.18852882684131,0.422622637048981,-0.957747187997529,"low","low","0","2"
"medium-intensity cropland",62,4567284,2247465,0.731583324527982,0.814519984619644,0.900202862203755,1.14277071608132,0.6705477846531,-0.572881328742969,-0.827724876860718,-0.246622155370625,-0.846848128602867,-0.847872573455748,-0.324043323758615,-0.52313213022043,-0.573521014427379,0.856687688183019,0.44156841976175,0.326035112044906,1.33961250556563,0.553583866643802,0.667989298093048,0.362173110235274,-0.0892608639773323,-0.0205656033977892,-0.344337138155968,0.43494454318151,0.660206184851928,1.24171053271005,-1.46152248417572,0.230457681257598,0.27899003339116,-0.0167969058860835,-0.456423323156995,2.89148099089427,-0.431199999377487,-1.20158607289977,1.59013731855847,1.82471811168889,0.880739595370292,0.798779884412564,-0.263950406509997,1.88021761277709,1.25989371819493,"low","medium","1","3"
"low-intensity forest",41,3964284,2245465,0.172074318146772,0.294129604082538,1.24568402621662,1.01739826385231,1.3880812122373,-0.934623448913535,-0.788088865096988,-1.381368459597,1.15382563254159,-0.710220793148413,-1.16832274279242,-1.58341880046108,-0.552582368996993,-1.73138720314894,-1.06117288320722,-1.13541119924075,0.627113749398671,1.51323402971673,-1.57458110308515,0.84899847625775,1.4459601894802,-0.028032181194295,-0.868836752016531,-0.269830278985199,-0.463093271566858,-1.46443533968754,-0.877819524534665,0.116262558529445,-1.81679606502237,0.028249031023767,-0.296227641872816,0.26632167228508,0.131865243619459,-0.357558547716885,-0.0323913638114098,-0.341779595516907,0.269161139797296,0.0241367029507665,-0.882468578931439,-0.261212233276503,0.0339956648593097,"low","low","0","2"
"medium-intensity forest",42,3404284,2244465,0.733703245136826,0.1802081114879,0.703653449020578,0.610734177709298,0.772644994517507,0.0298972450132663,-0.0548896790553201,-0.379869683636031,0.154190419354386,-0.0203787429093364,-0.34506200402645,-0.710725180809936,0.551655215894368,0.640096935266692,1.03330370568458,-0.605613355280776,0.827115788279571,0.703772680388319,-0.132304501105067,-0.764422980435372,1.27433237768208,-0.309231125174409,0.537060708060203,-1.19217377658012,1.5169287468005,2.0501136748872,-0.669035349602513,-0.213874317506551,1.44000590623809,-0.92851873701691,-1.021068768616,0.0494374761548114,0.147936493468322,0.471028937087716,0.577380109869447,0.436743763132842,0.4790603244176,0.348501494266535,-0.061940461966905,0.436205516164064,-0.225489033729262,"low","medium","1","3"
"low-intensity grassland",51,4572284,2244465,0.703893512700551,0.318264201006667,0.388951668825697,0.486844072924257,0.330306767722697,-0.116471917718458,-0.37798260884684,0.17382471862616,-0.929395343806924,-0.436824648779277,0.0563790479238924,-0.189120055614868,-0.157474043811002,0.856687688183019,0.617411874480162,0.059800151982005,0.703515795440661,0.193252717683586,0.497483178210301,-0.181531531945214,-0.303077798989347,0.144666362015675,-1.15095027703605,-0.900779125879335,0.760175743469897,1.32594506945315,-1.12650169381535,-1.24943369273157,-0.911696225583847,-0.777031514916992,-1.92386716929414,0.822319076129147,0.135458711298277,0.141440631294583,0.695417396489085,0.193251382784916,0.616852903898349,0.317289792080416,0.458380448329647,0.405965544918618,1.28292684903442,"low","low","0","2"
"low-intensity cropland",61,5534284,2244465,-2.56169639390556,0.594872806602184,0.921047055964374,1.48734043465922,0.377349964547404,-1.35778267265475,-1.74347900654175,-0.700387620775564,-1.13959077413437,-1.6076047041482,-0.812859282142924,-0.832449271250625,-1.08398736720088,1.61056878187544,0.473472437931025,1.40533554218063,1.55219974533912,0.116503880406893,1.56396386163279,2.0954919091096,0.681297085097422,-1.45155094124644,-1.18107676243576,-1.56321191254483,-2.957321917623,-0.792130903455246,-0.839699110329571,-0.803432481147784,-2.35078947553915,0.813435342910495,1.00157035399528,-0.173776615909644,-1.83890589618642,-1.58303923346323,-0.184979353629565,-0.654274723642599,0.126151412061283,-0.826152845857121,-0.30571480222703,-0.587054224279228,0.974605876119606,"low","low","0","2"
"shrub",80,3407284,2243465,-0.442119717633849,0.783308243480993,0.619759481084861,0.53407434195068,0.702570204276741,0.184698775586834,0.11731691651971,-0.298142715633053,0.181197472146604,0.150652828008627,-0.243930670907276,-0.628723343236411,0.705112510776299,0.681031024666116,1.0396569671717,-0.594770132582999,0.761214238186086,0.64164542312893,-0.112657029157169,-0.85172790441458,1.24197899238847,-0.00383368591561265,1.00921935487471,-0.012080042328816,1.01594705866619,2.08676868951398,-1.16175915107165,0.131469697550545,0.946065687113697,0.884505488002668,-0.485950648523223,0.217587455570336,-0.109009804182842,-0.118910877420088,0.776396317585389,0.440261046299462,0.747932210885418,0.2792841039705,-0.539457257359493,0.405758025471472,-0.210264031904444,"low","none","0","1"
"low-intensity forest",41,3403284,2242465,-0.329909972094244,-0.557431338900024,0.71155578367803,0.639986122050974,0.771274562170334,-0.0886770949295619,-0.194907464390178,-0.441075575016266,0.13129057592485,-0.142612609691267,-0.407977401222016,-0.763637912164757,0.406041707979187,0.685553816807119,1.0267144791763,-0.570375220879281,0.876227077760324,0.697680034201087,-0.0681036333634833,-0.76717714252949,1.28667781798348,0.244376514332156,-0.881521228234291,-1.47583649201315,-1.17146486576799,-0.133115160290057,-1.09651214523716,-0.92418414468129,-0.146592972889204,-0.716933674731236,-1.5550413708957,-1.35559142715437,0.493171136014956,0.965810032943003,-1.02506690080624,0.111491584989372,0.688530575516135,-1.12601658869597,0.812095725764954,0.0819087722855151,-0.213785522474305,"low","low","0","2"
"extensive perm-crops",31,3972284,2241465,0.490827534827961,1.20415624249314,1.41268161213742,1.18732368411201,1.53593833913351,-1.01067654252839,-0.784897743342613,-1.42203539158125,1.2270668273593,-0.786048891061939,-1.23473330262595,-1.18963643271765,-0.583546792672601,-1.8924742044552,-1.22308357049729,-1.1793260432231,0.75460808126356,1.679530900395,-1.68197808319719,1.03609441621848,1.51521000038633,-0.809873260669172,-1.47115305362893,-0.0710303363069167,-0.443699672696613,-1.13998122040814,-0.990408907147239,0.518351535003827,-1.54611982069638,0.663462081962259,0.702007244882183,-1.66490329434928,2.03201543425118,1.57823053223383,-1.59939848901009,-0.721746190130138,1.27552301421271,0.116692622895616,0.967753864935263,-0.958788748872244,-1.27942943098668,"high","high","1","4"
"low-intensity settlement",21,5567284,2240465,-2.56169639390556,0.655969154019091,0.947427970491873,1.51670344701637,0.394359961286491,-1.31306214959158,-1.66184362961776,-0.681549479527382,-1.21008616422736,-1.59433579240224,-0.778277137700051,-0.826795152131124,-1.02953496125331,1.45150398519912,0.335024410300009,1.40527887753042,1.56963291826164,0.139847436899882,1.54836645078927,2.11796280304555,1.23768801894448,-2.41819585424849,-0.621784022731113,0.772231534053731,-2.10041885708002,-0.650592487770847,-0.871552193686921,1.39702417410385,-2.36014973391006,-0.106979149388504,0.325284881540182,-0.489526587530249,0.202155984506693,0.166265862921172,0.0321145808614,0.532851744347729,0.166352872088947,-0.0952576996549916,0.220858473450192,0.718448286036839,0.564651762944582,"low","low","0","2"
"high-intensity cropland",63,3256284,2238465,-0.742574475459921,1.42809458073002,0.744273475996882,0.452231476193402,0.938180747358179,-0.939099272858107,-1.04201298443112,-0.849263900409555,0.0249536650789462,-1.10479197778833,-0.84396465680414,-1.03267052820723,-0.664032842970101,0.911783016951798,1.72929143256877,-1.13356102043255,0.701996626466619,0.789154714130325,-0.400996685400611,0.387052288766125,1.20696194237601,-0.974033605300406,-0.788692520381803,-0.991719106658599,-0.292052242541959,0.130498223955724,-0.977191519794187,-0.631723937254407,-1.14502504637294,1.12492237979475,0.704146288137525,-0.766234179079648,-1.01874824567684,-0.941901683189865,0.0815896099601724,-0.301476323778431,0.711543321837273,-0.51790422936167,-0.516616219186019,-0.182571053612405,0.787274696031295,"high","high","1","4"
"low-intensity forest",41,3403284,2238465,-0.424096155608202,1.16006602463756,0.596996781253961,0.531015433726681,0.684090131716375,-0.0695796019401459,-0.194589585226683,-0.424871933430896,0.11270182497481,-0.12305073260093,-0.378034611061293,-0.738264802195633,0.393913956923703,0.812924779781242,1.11652044525348,-0.546736184417803,0.817190956094287,0.605799949869704,0.00401668809101873,-0.887957608114818,1.24068801602035,1.09312204840563,0.985968899299904,-0.783469599653486,-0.720943719253175,0.970961294156765,0.420529206003503,-0.200779409360892,0.595086418266178,-0.682190430184087,-1.34307749420439,0.460570267817723,0.0462258705125458,0.404566841451703,0.532049086508223,0.784707096980648,1.524626414138,0.195075868098863,-2.10793453525528,0.288691832751819,-1.23356507819891,"low","low","0","2"
"medium-intensity forest",42,5432284,2238465,0.490981307578465,0.733825007373375,0.167581850302704,0.378116697022987,-0.104170113137642,-0.75556549317615,-0.972557529291444,-0.46760896150959,-0.58811570029731,-0.874365467901389,-0.575930566240865,-0.371572925691688,-0.681140514075361,0.914678201209333,0.365613987253201,0.734402690043814,0.340971183684648,-0.295444907088028,0.826687960075586,0.314669385868263,0.362783776878741,-0.533798208329174,-0.70424311138445,-0.445436060660881,-0.0105164693660499,0.346187313679248,-1.16639801959051,-1.41127942415627,0.2547424405011,0.780801542916699,1.34591199108654,-0.890666037078487,-1.67842696474778,-2.09005784828017,-0.2758277108344,-0.271695623234233,0.715070965753172,-1.01944570539086,0.864418891332728,-0.188783282864199,1.35801478906866,"low","medium","1","3"
"low-intensity forest",41,3414284,2237465,-0.128535707788768,1.13019368141244,0.303874796873958,0.216212375468794,0.459978737542348,0.159430470674701,0.0932113692209352,-0.315889083198079,0.201896509096805,0.158323965529145,-0.245236888667286,-0.62975989943414,0.62575545226265,0.837956094906449,1.16911820894854,-0.571708659666313,0.508564284452879,0.394290826440128,-0.0235098368257663,-1.19507154021465,1.10782907450773,0.787131005295885,1.12997310522616,0.309948549643578,-0.939711472901635,-0.0199168415236372,0.808917919272709,0.319196141932618,-0.216252467056031,-0.124067336384563,-0.7449624601962,-1.00609725199101,-0.0540119650395492,0.695498431650441,-0.173453201012759,0.558374653784953,1.352081990453,-0.519644564123902,-0.101861932008068,0.138868091183303,-0.967370465012995,"low","low","0","2"
"low-intensity forest",41,4377284,2236465,0.407377032027203,-0.49031746589601,1.21141067824694,1.21527047122897,1.15819329485558,-0.175740613246967,0.168964589273689,-0.762693949870895,0.738670175909452,0.0531397060684039,-0.50841617505914,-0.851447687405962,-0.129628312381782,-0.685786845927477,-0.454742005230321,-0.438754155486612,1.10334364960147,1.17223870442195,-0.527780575358551,0.792563654829252,1.5294698357089,0.0837091995694271,-0.387677388176849,0.389724464490868,-1.40797900754296,-0.135428694676377,-0.2887960646852,-0.782603013011864,0.0493012977719557,0.223073378298498,-0.463486186525671,-1.30515217465395,-0.107366694426358,0.222627204841812,-0.767827043399881,-0.0731736838093318,0.669545895552964,-0.689556883553565,0.542501692363452,-0.379677645475841,-0.884559001885547,"low","low","0","2"
"extensive perm-crops",31,4907284,2236465,-1.0742581860264,0.670349173463077,1.4893045934971,1.545225454089,1.39516177936436,0.00254226779495124,0.319345854669353,-1.01865988310025,0.99007371183527,0.260344104852473,-0.657274565578479,-0.99019233786175,0.736172605477838,-1.56115977055014,-1.37311013093593,-0.423775453041932,1.09070659440787,1.45760863950196,-0.971392093396562,0.204262887977773,1.66872346943214,0.22481984531988,-0.89960989775921,0.0943682217905122,0.811077126709544,-0.372027271818586,-0.710428715349781,-0.758335314857445,-1.64038529496641,0.82699332614621,-0.96844649469562,-0.709833403635135,0.970884633603728,0.424499867043254,-0.446122873298558,-0.644230192038908,1.00791066994492,0.319753946326252,0.859344406021902,-0.917377278726967,-1.05366185466591,"high","high","1","4"
"low-intensity forest",41,3419284,2235465,-0.184596965921097,-0.67490094153214,0.824494481339624,0.830042079902421,0.826681524805131,-0.257052684007488,-0.342013507626826,-0.533862708083169,0.164572433171728,-0.259980465721681,-0.497819680083139,-0.841977679521917,0.175648850426185,0.878040709039483,1.05624724229711,-0.404997619737365,1.07847951228143,0.723664525881492,0.119423910104809,-0.686751837730753,1.36688870769988,-0.0569093205226464,-0.897662996807397,0.497710313690746,0.666312089975438,0.936321257873938,-0.501019134893517,0.174435871185399,0.171248723426131,-1.05899026170202,-0.501408213493952,-1.95695053540378,1.09396883328133,0.831829423999365,-1.20987538411283,0.505713346104317,0.254793409744161,-1.00222141872548,0.799698713658086,0.119753197224897,-1.08997866936355,"low","low","0","2"
"medium-intensity cropland",62,4566284,2235465,0.0276256294755555,0.533321817845344,0.898175054482219,1.15911154383745,0.665556039983233,-0.230709911327975,-0.558614079449898,0.0214322155912393,-0.880501511927933,-0.543011467601236,-0.00775209757591572,-0.335175755990439,-0.204473810415562,0.914678201209333,0.478313202315454,0.354906531115124,1.36220558654741,0.555653353936147,0.69018655632465,0.37071482723724,-0.0927721537211825,0.489489092373944,-0.553632470208246,-0.523499939128271,0.521725414095384,1.07921252933199,-0.981963067219188,-0.70262985701922,0.873438206815923,0.443984878599627,0.172604078255401,-0.849728848108674,-1.89381408649329,-1.13490043694981,-0.139049833679097,-1.08197506120256,-1.51752801508631,-0.634704314179819,0.170942585639471,-1.05656898716989,-0.464347621471283,"low","medium","1","3"
"forest/shrubs and cropland mosaics",71,3254284,2233465,0.105363362443747,0.49029031024289,0.661423212638565,0.370460783037629,0.860630871587377,-0.872322302199291,-0.957530537919892,-0.816463988669511,0.0730192594333157,-1.03005397991904,-0.817064227055596,-0.990084607879462,-0.592321368021482,0.831829475765095,1.66115633930163,-1.10607138705275,0.605163985838424,0.731498484271301,-0.422732739632866,0.28305888259897,1.16851992002095,-0.284081909871434,0.0908013436536834,0.00195044874675654,-0.129124287880849,0.960648587695969,-1.12543218930613,0.587329856006872,0.778523121062959,1.00910826978497,1.99588159592998,-1.10716570200071,-0.894004864157995,-0.979481553146624,-0.349089657655202,-0.251335541375486,0.87125419855722,-0.929909717354357,-0.30968400047431,-0.212345112963233,0.00611413442394796,"low","low","0","2"
"medium intensity settlement",22,5228284,2233465,-2.56169639390556,-0.146055867146138,0.764213164618724,1.26336378627454,0.299397297166986,-1.37485068841083,-1.60490632298834,-0.720510363246996,-1.19669552711149,-1.62571230384245,-0.798369350947837,-1.05429833483315,-1.23406685877971,1.21073139242398,0.201001307057172,1.20646237459594,1.44600213693153,0.139847436899882,1.40983502313574,-1.09536281479056,-0.236636609494455,-1.337353378638,-0.31392669460928,-2.00453651305542,-1.58301167452891,-1.81948073025735,-1.68547536471754,-1.84653376362083,-2.06745807636323,0.933079632756685,0.85272604908809,-1.21470104900531,-1.55092461158753,-0.716944252067218,-0.872830273070576,-0.854316155305481,-0.760374459587123,-1.46964007462633,0.535551497438421,-0.773005215055432,0.579152996209747,"low","medium","1","3"
